index,pcm_t,pcm_h,SP4_t,SP4_h,SP6_t,SP6_h
7879,39.44692,2.342087,39.4616,2.633852,39.43518,2.168876
7880,39.43076,2.341503,39.44381,2.632932,39.41934,2.166998
7881,39.41389,2.34092,39.4277,2.632026,39.40248,2.164974
7882,39.3969,2.34034,39.41126,2.631145,39.38492,2.1629
7883,39.38011,2.33976,39.39428,2.630281,39.36797,2.160818
7884,39.36389,2.339182,39.37771,2.629425,39.35203,2.15851
7885,39.34678,2.338606,39.3611,2.62848,39.33557,2.156334
7886,39.32998,2.338032,39.34372,2.627556,39.31844,2.15411
7887,39.31312,2.33746,39.32774,2.626665,39.30132,2.151756
7888,39.29658,2.336888,39.31124,2.625765,39.28484,2.14969
7889,39.28038,2.336318,39.29414,2.624868,39.26764,2.147592
7890,39.2634,2.33575,39.27766,2.623959,39.25174,2.145621
7891,39.24698,2.335182,39.26098,2.622959,39.23462,2.143579
7892,39.2298,2.334613,39.24438,2.621946,39.2185,2.141589
7893,39.21301,2.334042,39.22694,2.620986,39.20119,2.139534
7894,39.19653,2.333473,39.21048,2.620089,39.18472,2.137548
7895,39.18048,2.332906,39.19448,2.619194,39.1671,2.135656
7896,39.16294,2.332344,39.17765,2.618278,39.151,2.133916
7897,39.14635,2.331784,39.16029,2.617332,39.13382,2.132155
7898,39.13016,2.331228,39.14458,2.616368,39.11694,2.130328
7899,39.11416,2.330672,39.12757,2.61543,39.10089,2.12858
